origFID	bottom	left	right	top	value	scalerank	admin	adm0_a3	region	area_sq_m	zoom_start
995	51.801959	-8.466137	-8.288379	51.849624	20369	1	Ireland	IRL	Europe	169880839.095703	16
1990	51.849624	-8.466137	-8.288379	51.853965	20370	1	Ireland	IRL	Europe	15480513.097656	16
3981	51.853965	-8.466137	-8.288379	51.867721	20371	1	Ireland	IRL	Europe	49065369.161133	16
3980	51.867721	-8.466137	-8.288379	51.89545	20372	0			Europe	98950372.771484	16
1990	51.89545	-8.466137	-8.288379	51.917407	20373	1	Ireland	IRL	Europe	78396437.297852	16
995	51.917407	-8.466137	-8.288379	51.926353	20374	1	Ireland	IRL	Europe	31952265.367188	16
996	52.147888	-7.170733	-7.155546	52.25352	20383	1	Ireland	IRL	Europe	32435637.922852	16
3980	52.25352	-7.321522	-7.072501	52.288516	20400	1	Ireland	IRL	Europe	176480645.277344	16
995	52.209297	-7.072501	-6.967255	52.338321	20410	1	Ireland	IRL	Europe	275008753.043945	16
995	51.51165	-4.146072	-4.03824	51.651878	20454	1	United Kingdom	GBR	Europe	301547683.435059	16
15923	51.51165	-4.03824	-3.97118	51.782711	20459	1	United Kingdom	GBR	Europe	363020672.713867	16
3980	51.51165	-3.97118	-3.949572	51.620998	20484	0			Europe	47103297.567383	16
995	51.51165	-3.949572	-3.849322	51.614746	20485	0			Europe	206026082.802734	16
995	51.614746	-3.949572	-3.849322	51.618209	20486	0			Europe	6928544.097656	16
1991	51.618209	-3.949572	-3.849322	51.620998	20487	0			Europe	5580433.312988	16
7961	51.620998	-3.97118	-3.849322	51.665969	20488	1	United Kingdom	GBR	Europe	109433501.977539	16
7961	51.51165	-3.343571	-3.218964	51.580032	20496	1	United Kingdom	GBR	Europe	169790891.44873	16
7962	51.580032	-3.343571	-3.218964	51.665969	20497	1	United Kingdom	GBR	Europe	213742230.947266	16
15922	51.51165	-3.218964	-3.07941	51.523704	20498	1	United Kingdom	GBR	Europe	33499230.851074	16
7961	51.523704	-3.218964	-3.07941	51.538841	20499	1	United Kingdom	GBR	Europe	42079747.900879	16
3981	51.538841	-3.218964	-3.192345	51.665969	20500	1	United Kingdom	GBR	Europe	67515549.898438	16
1990	51.538841	-3.192345	-3.07941	51.60466	20501	1	United Kingdom	GBR	Europe	148203136.630371	16
15923	53.173744	-2.997591	-2.719135	53.24662	20552	1	United Kingdom	GBR	Europe	419897140.569092	16
7961	51.51165	-2.719135	-2.549522	51.535564	20553	1	United Kingdom	GBR	Europe	80784730.381836	16
3980	51.535564	-2.719135	-2.549522	51.615982	20554	1	United Kingdom	GBR	Europe	271974661.553711	16
7961	51.51165	-2.549522	-2.244211	51.555858	20558	1	United Kingdom	GBR	Europe	268879729.4646	16
1991	52.992687	-2.439385	-2.237968	53.018524	20636	1	United Kingdom	GBR	Europe	107170192.977295	16
7961	53.018524	-2.382982	-2.213536	53.059226	20645	1	United Kingdom	GBR	Europe	142140494.775635	16
3981	53.059226	-2.382982	-2.213536	53.096714	20646	1	United Kingdom	GBR	Europe	131035334.952637	16
7961	52.970844	-2.15396	-1.911825	52.986003	20667	1	United Kingdom	GBR	Europe	75542364.954346	16
3981	52.986003	-2.15396	-1.911825	53.034381	20668	1	United Kingdom	GBR	Europe	241261194.950195	16
995	53.034381	-2.15396	-2.045544	53.122531	20669	1	United Kingdom	GBR	Europe	197144919.317627	16
3981	51.64989	-1.526649	-1.292453	51.745983	20687	1	United Kingdom	GBR	Europe	449942666.852539	16
15923	51.51165	-1.292453	-1.233388	51.745983	20688	1	United Kingdom	GBR	Europe	276304615.95459	16
3980	51.745983	-1.501868	-1.319223	51.791927	20700	1	United Kingdom	GBR	Europe	168036960.560791	16
996	51.791927	-1.423028	-1.319223	51.955188	20703	1	United Kingdom	GBR	Europe	340155782.982544	16
15923	52.19189	-1.506652	-1.440678	52.462711	20723	1	United Kingdom	GBR	Europe	362285993.98584	16
995	52.254352	-1.440678	-1.380312	52.369979	20725	1	United Kingdom	GBR	Europe	141480983.625977	16
7962	52.369979	-1.440678	-1.233388	52.462711	20728	1	United Kingdom	GBR	Europe	390551544.925537	16
15922	51.51165	-1.233388	-1.205531	51.750556	20729	1	United Kingdom	GBR	Europe	132864152.319946	16
995	51.51165	-1.105158	-0.978153	51.623474	20734	1	United Kingdom	GBR	Europe	283135011.923218	16
7962	51.685981	-1.205531	-0.978153	51.750556	20736	1	United Kingdom	GBR	Europe	293693199.990967	16
15923	51.750556	-1.233388	-1.216944	51.977283	20737	1	United Kingdom	GBR	Europe	74816150.124146	16
7961	51.750556	-1.216944	-1.153756	51.977283	20738	1	United Kingdom	GBR	Europe	287489837.876343	16
1990	51.51165	-0.978153	-0.891833	51.640731	20743	1	United Kingdom	GBR	Europe	222174401.188354	16
1990	52.462711	-1.547605	-1.521564	52.601093	20795	1	United Kingdom	GBR	Europe	73408836.109375	16
7962	52.462711	-1.521564	-1.449637	52.62807	20797	1	United Kingdom	GBR	Europe	242361979.312256	16
7961	52.462711	-1.449637	-1.30432	52.554553	20798	1	United Kingdom	GBR	Europe	271730593.602661	16
1990	52.462711	-1.224395	-1.195018	52.571758	20830	1	United Kingdom	GBR	Europe	65235958.598999	16
3981	52.571758	-1.30432	-1.195018	52.619819	20831	1	United Kingdom	GBR	Europe	107167753.682129	16
7961	52.462711	-1.195018	-1.138455	52.619819	20832	1	United Kingdom	GBR	Europe	181065021.608398	16
3980	52.619819	-1.30432	-1.207147	52.724334	20833	1	United Kingdom	GBR	Europe	207551040.860962	16
3981	52.619819	-1.207147	-1.168241	52.724334	20834	1	United Kingdom	GBR	Europe	83099017.172852	16
7962	52.619819	-1.168241	-1.138455	52.724334	20835	1	United Kingdom	GBR	Europe	63619681.424683	16
7961	52.779476	-1.30432	-1.212663	52.916252	20837	1	United Kingdom	GBR	Europe	257234552.849365	16
7962	52.779476	-1.212663	-1.138455	52.916252	20838	1	United Kingdom	GBR	Europe	208264090.007568	16
3980	52.462711	-1.086061	-1.057963	52.654422	20840	1	United Kingdom	GBR	Europe	109798846.498779	16
995	52.486042	-1.057963	-1.04062	52.654422	20842	1	United Kingdom	GBR	Europe	59539525.053711	16
3981	52.654422	-1.086061	-0.876699	52.695201	20844	1	United Kingdom	GBR	Europe	174486596.108032	16
1990	52.695201	-1.086061	-0.876699	52.76461	20845	1	United Kingdom	GBR	Europe	297364825.777954	16
31845	52.916252	-1.30432	-1.151579	52.981407	20854	1	United Kingdom	GBR	Europe	204676812.178589	16
15923	52.981407	-1.30432	-1.151579	53.078796	20855	1	United Kingdom	GBR	Europe	306512451.422852	16
31846	52.916252	-1.151579	-1.100962	53.24662	20860	1	United Kingdom	GBR	Europe	344982344.606934	16
1990	51.754188	-0.536998	-0.472655	51.884922	20885	1	United Kingdom	GBR	Europe	168634226.637634	16
3981	51.754188	-0.472655	-0.43301	51.884922	20886	1	United Kingdom	GBR	Europe	103904137.436035	16
7961	51.754188	-0.43301	-0.415438	51.884922	20887	1	United Kingdom	GBR	Europe	46053815.185425	16
7961	51.884922	-0.622618	-0.467908	51.94374	20889	1	United Kingdom	GBR	Europe	182809727.093018	16
3981	51.94374	-0.622618	-0.467908	52.013668	20890	1	United Kingdom	GBR	Europe	217652430.760742	16
7961	51.884922	-0.467908	-0.342236	51.896541	20892	1	United Kingdom	GBR	Europe	29319037.249695	16
3981	51.896541	-0.467908	-0.342236	51.911735	20893	1	United Kingdom	GBR	Europe	38351527.497894	16
1990	51.911735	-0.467908	-0.342236	51.920639	20894	1	United Kingdom	GBR	Europe	22480823.276581	16
995	51.920639	-0.467908	-0.342236	51.972133	20895	1	United Kingdom	GBR	Europe	130099614.781006	16
7961	51.868495	-0.342236	-0.212561	51.958393	20902	1	United Kingdom	GBR	Europe	234190070.476715	16
996	52.53556	-0.48394	-0.307874	52.57764	20920	1	United Kingdom	GBR	Europe	151010188.273682	16
3981	52.316524	-0.307874	-0.268564	52.57764	20921	1	United Kingdom	GBR	Europe	208694609.106293	16
996	52.36544	-0.268564	-0.164274	52.519531	20928	1	United Kingdom	GBR	Europe	326699338.231018	16
15923	52.519531	-0.268564	-0.038898	52.57764	20932	1	United Kingdom	GBR	Europe	271966772.441772	16
1990	52.57764	-0.470109	-0.319438	52.643592	20936	1	United Kingdom	GBR	Europe	202790648.644409	16
7962	52.57764	-0.319438	-0.273086	52.782596	20939	1	United Kingdom	GBR	Europe	194182683.848846	16
7961	52.57764	-0.273086	-0.236969	52.782596	20940	1	United Kingdom	GBR	Europe	151305143.091278	16
1990	52.57764	-0.236969	-0.20493	52.728206	20941	1	United Kingdom	GBR	Europe	98540897.484192	16
995	52.57764	-0.20493	-0.203336	52.728206	20942	1	United Kingdom	GBR	Europe	4902593.420166	16
15923	51.51165	0.564851	0.659897	51.663616	20967	1	United Kingdom	GBR	Europe	288077970.571777	16
15923	51.51165	0.659897	0.706607	51.663616	20968	1	United Kingdom	GBR	Europe	141574837.504028	16
7961	51.51165	0.706607	0.766499	51.663616	20969	1	United Kingdom	GBR	Europe	181528584.195923	16
3981	51.51165	0.766499	0.790079	51.663616	20970	1	United Kingdom	GBR	Europe	71469378.470337	16
1990	51.51165	0.790079	0.793915	51.663616	20971	1	United Kingdom	GBR	Europe	11626655.462769	16
995	51.51165	0.793915	0.804764	51.663616	20972	1	United Kingdom	GBR	Europe	32882582.146851	16
1990	52.095527	-0.038898	0.175143	52.148406	20998	1	United Kingdom	GBR	Europe	228437084.523872	16
3981	52.148406	-0.038898	0.175143	52.18497	20999	1	United Kingdom	GBR	Europe	158115039.038086	16
7961	52.18497	-0.038898	0.175143	52.204193	21000	1	United Kingdom	GBR	Europe	83178867.84758	16
15923	52.204193	-0.038898	0.175143	52.252918	21001	1	United Kingdom	GBR	Europe	210996797.598742	16
3981	52.025379	0.175143	0.244444	52.252918	21006	1	United Kingdom	GBR	Europe	318383384.655518	16
1990	52.252918	-0.038898	0.169703	52.31739	21021	1	United Kingdom	GBR	Europe	272438717.086851	16
995	52.252918	0.169703	0.297021	52.347415	21024	1	United Kingdom	GBR	Europe	243801533.427444	16
995	51.951129	1.045742	1.148186	52.036853	21074	1	United Kingdom	GBR	Europe	176738546.881836	16
1991	52.036853	1.045742	1.148186	52.056224	21075	1	United Kingdom	GBR	Europe	39984429.685181	16
7961	51.51165	1.148186	1.188041	52.056224	21076	0			Europe	434769421.094116	16
1990	52.154331	0.953365	1.223981	52.221977	21082	1	United Kingdom	GBR	Europe	370022190.713623	16
995	52.482345	1.223981	1.445581	52.564109	21094	1	United Kingdom	GBR	Europe	369025928.178345	16
7961	52.643333	0.953365	1.292632	52.663825	21099	1	United Kingdom	GBR	Europe	142017736.344116	16
3981	52.663825	0.953365	1.292632	52.701915	21100	1	United Kingdom	GBR	Europe	264155919.423096	16
995	52.701915	1.212315	1.292632	52.901428	21102	1	United Kingdom	GBR	Europe	328451512.367676	16
1990	52.691917	1.292632	1.37617	52.833915	21107	1	United Kingdom	GBR	Europe	242924678.138062	16
1991	51.694126	4.311773	4.365225	51.818386	21157	1	Netherlands	NLD	Europe	132966332.196289	16
15923	51.818386	4.21396	4.365225	51.852226	21158	1	Netherlands	NLD	Europe	102654069.72998	16
31846	51.852226	4.21396	4.365225	51.92884	21159	1	Netherlands	NLD	Europe	232695096.715332	16
31846	51.92884	4.292186	4.365225	52.035633	21161	1	Netherlands	NLD	Europe	156937248.697266	16
63691	52.035633	4.21396	4.365225	52.06884	21162	1	Netherlands	NLD	Europe	101222212.887207	16
3981	53.24662	-9.09551	-9.066961	53.830055	21173	1	Ireland	IRL	Europe	347328117.724609	16
1990	53.24662	-9.014213	-8.90671	53.29129	21175	0			Europe	99502644.211914	16
995	53.29129	-9.014213	-8.90671	53.415096	21176	1	Ireland	IRL	Europe	276323408.980469	16
995	53.7038	-6.469381	-6.350323	53.714599	21220	1	Ireland	IRL	Europe	26918330.292969	16
995	53.714599	-6.469381	-6.350323	53.830055	21221	1	Ireland	IRL	Europe	288226426.126953	16
1991	53.7038	-6.350323	-6.339322	53.830055	21222	1	Ireland	IRL	Europe	29119483.489258	16
1991	53.24662	-3.16611	-3.089607	53.368625	21247	0			Europe	193574237.292969	16
3981	53.368625	-3.406697	-3.089607	53.392433	21248	0			Europe	156833613.511719	16
1990	53.392433	-3.406697	-3.089607	53.401744	21249	0			Europe	61359454.752441	16
995	53.401744	-3.406697	-3.089607	53.408386	21250	0			Europe	43778960.874512	16
31846	53.24662	-3.089607	-3.032374	53.830055	21252	1	United Kingdom	GBR	Europe	696298650.102051	16
63691	53.24662	-3.032374	-2.981356	53.830055	21253	1	United Kingdom	GBR	Europe	620686745.949219	16
63691	53.24662	-2.981356	-2.90004	53.426658	21254	0			Europe	303827728.238281	16
31845	53.24662	-2.90004	-2.842974	53.426658	21255	1	United Kingdom	GBR	Europe	213220438.040527	16
3980	53.24662	-2.842974	-2.727103	53.3437	21256	1	United Kingdom	GBR	Europe	233221780.080811	16
3981	53.3437	-2.842974	-2.727103	53.366146	21257	1	United Kingdom	GBR	Europe	53999080.638916	16
15923	53.366146	-2.842974	-2.678798	53.426658	21259	1	United Kingdom	GBR	Europe	206465209.836426	16
63691	53.426658	-2.981356	-2.678798	53.503742	21260	1	United Kingdom	GBR	Europe	485480297.271973	16
7961	53.503742	-2.981356	-2.774624	53.571796	21261	1	United Kingdom	GBR	Europe	293361734.246338	16
3980	53.571796	-2.981356	-2.889404	53.737079	21262	1	United Kingdom	GBR	Europe	317783515.432617	16
1990	53.571796	-2.889404	-2.774624	53.607799	21263	1	United Kingdom	GBR	Europe	86274237.343994	16
15923	53.503742	-2.774624	-2.678798	53.737079	21266	1	United Kingdom	GBR	Europe	467153227.953003	16
15923	53.650051	-1.848375	-1.673229	53.711101	21334	1	United Kingdom	GBR	Europe	223715809.417236	16
15923	53.711101	-1.848375	-1.753986	53.830055	21335	1	United Kingdom	GBR	Europe	235418760.492188	16
15923	53.711101	-1.753986	-1.673229	53.830055	21336	1	United Kingdom	GBR	Europe	201418733.550293	16
995	53.24662	-1.673229	-1.543797	53.370746	21337	1	United Kingdom	GBR	Europe	333201298.143799	16
995	53.24662	-1.543797	-1.527189	53.370746	21338	1	United Kingdom	GBR	Europe	42754551.884766	16
1990	53.370746	-1.673229	-1.527189	53.393325	21339	1	United Kingdom	GBR	Europe	68505522.130127	16
3981	53.393325	-1.673229	-1.527189	53.393844	21340	1	United Kingdom	GBR	Europe	1575092.422363	16
7961	53.24662	-1.527189	-1.50484	53.393844	21341	1	United Kingdom	GBR	Europe	68258483.61377	16
15923	53.24662	-1.50484	-1.475932	53.393844	21342	1	United Kingdom	GBR	Europe	88291030.663574	16
31846	53.24662	-1.475932	-1.382424	53.393844	21343	1	United Kingdom	GBR	Europe	285592835.730469	16
7962	53.647972	-1.673229	-1.499648	53.686183	21353	1	United Kingdom	GBR	Europe	138727372.424805	16
3981	53.569839	-1.499648	-1.479321	53.686183	21355	1	United Kingdom	GBR	Europe	49418187.933838	16
3981	53.569839	-1.479321	-1.382424	53.686183	21356	1	United Kingdom	GBR	Europe	235572103.912598	16
15922	53.686183	-1.673229	-1.597515	53.791397	21357	1	United Kingdom	GBR	Europe	166902025.019775	16
15923	53.686183	-1.597515	-1.549465	53.791397	21358	1	United Kingdom	GBR	Europe	105920203.689941	16
31846	53.791397	-1.673229	-1.549465	53.830055	21359	1	United Kingdom	GBR	Europe	100412938.435791	16
31845	53.686183	-1.549465	-1.520649	53.830055	21360	1	United Kingdom	GBR	Europe	86900428.044189	16
7961	53.686183	-1.520649	-1.430775	53.797428	21361	1	United Kingdom	GBR	Europe	209487276.700684	16
7962	53.686183	-1.430775	-1.382424	53.797428	21362	1	United Kingdom	GBR	Europe	112701329.814331	16
15923	53.797428	-1.520649	-1.382424	53.830055	21363	1	United Kingdom	GBR	Europe	94656606.783691	16
995	53.683284	-0.516599	-0.407316	53.707679	21412	1	United Kingdom	GBR	Europe	55797902.364746	16
1991	53.707679	-0.516599	-0.407316	53.726058	21413	1	United Kingdom	GBR	Europe	42059069.283508	16
1991	53.726058	-0.429766	-0.407316	53.830055	21415	1	United Kingdom	GBR	Europe	48961541.452454	16
3981	53.63462	-0.309	-0.284847	53.830055	21421	0			Europe	98882478.72168	16
995	53.63462	-0.284847	-0.19858	53.758152	21422	0			Europe	223047994.138855	16
1991	53.758152	-0.284847	-0.09219	53.830055	21424	1	United Kingdom	GBR	Europe	290613436.398407	16
995	54.170913	-8.513806	-8.477347	54.27885	21449	1	Ireland	IRL	Europe	83417083.952148	16
995	54.170913	-8.477347	-8.467063	54.27885	21450	1	Ireland	IRL	Europe	23529479.452148	16
995	54.594825	-7.469029	-7.276607	54.610401	21469	1	United Kingdom	GBR	Europe	64119710.020508	16
995	54.610401	-7.469029	-7.276607	54.715732	21470	1	United Kingdom	GBR	Europe	434247864.532227	16
995	54.887924	-7.403702	-7.351336	55.035045	21475	1	United Kingdom	GBR	Europe	166287328.459961	16
3981	54.887924	-7.351336	-7.306854	55.035045	21476	1	United Kingdom	GBR	Europe	141251822.644531	16
7962	54.887924	-7.306854	-7.276607	55.035045	21477	1	United Kingdom	GBR	Europe	96048826.03125	16
995	53.830055	-6.537439	-6.470784	53.947742	21483	1	Ireland	IRL	Europe	164940985.510742	16
995	53.947742	-6.726381	-6.470784	53.978195	21484	1	Ireland	IRL	Europe	163954566.133789	16
15923	53.830055	-6.393374	-6.369634	54.232589	21487	1	Ireland	IRL	Europe	201622162.932617	16
996	54.499027	-6.815196	-6.702853	54.534049	21492	1	United Kingdom	GBR	Europe	83994563.178711	16
1990	54.232589	-6.702853	-6.629528	54.47047	21496	1	United Kingdom	GBR	Europe	370875646.851562	16
995	54.421566	-6.629528	-6.462267	54.47047	21498	1	United Kingdom	GBR	Europe	174322902.762695	16
3980	53.830055	-6.369634	-6.333438	54.179393	21507	1	Ireland	IRL	Europe	266613819.793945	16
995	54.030136	-6.333438	-6.221539	54.179393	21509	1	United Kingdom	GBR	Europe	353004574.666992	16
15922	54.59333	-6.369634	-5.950062	54.626625	21518	1	United Kingdom	GBR	Europe	298913131.979492	16
7961	54.568611	-5.897429	-5.526101	54.590248	21534	1	United Kingdom	GBR	Europe	171786268.178711	16
15923	54.590248	-5.897429	-5.526101	54.619369	21535	1	United Kingdom	GBR	Europe	231349362.095703	16
995	53.830055	-4.51895	-4.51621	54.17237	21543	0			Europe	19774976.371094	16
1990	53.830055	-4.51621	-4.475255	54.17237	21544	0			Europe	295578159.589355	16
1991	54.54272	-3.592823	-3.578324	55.035045	21554	0			Europe	153416230.679199	16
7961	53.830055	-3.234755	-2.984753	53.880611	21567	0			Europe	265542908.994141	16
1990	53.880611	-3.19964	-2.984753	53.91397	21569	0			Europe	150756970.48877	16
996	53.91397	-3.035735	-2.984753	54.119667	21571	0			Europe	221179666.746094	16
996	54.833545	-3.066133	-2.984753	55.035045	21579	1	United Kingdom	GBR	Europe	353699615.841797	16
995	53.830055	-2.984753	-2.884226	53.937702	21580	1	United Kingdom	GBR	Europe	227509637.836426	16
1990	54.797809	-2.984753	-2.780528	54.838054	21610	1	United Kingdom	GBR	Europe	176769658.834961	16
3981	54.838054	-2.984753	-2.780528	54.884002	21611	1	United Kingdom	GBR	Europe	202034796.54248	16
3981	54.884002	-2.984753	-2.933126	55.035045	21612	1	United Kingdom	GBR	Europe	168302828.302734	16
1990	54.884002	-2.933126	-2.913353	55.035045	21613	1	United Kingdom	GBR	Europe	64459523.583008	16
995	54.884002	-2.913353	-2.780528	54.894462	21614	1	United Kingdom	GBR	Europe	29934086.716797	16
996	54.894462	-2.913353	-2.780528	55.035045	21615	1	United Kingdom	GBR	Europe	403072347.305176	16
31845	53.830055	-1.904261	-1.505245	53.863475	21633	1	United Kingdom	GBR	Europe	280108532.144043	16
3981	53.863475	-1.825019	-1.735216	53.990108	21635	1	United Kingdom	GBR	Europe	239331109.911621	16
3981	53.863475	-1.735216	-1.67522	53.990108	21636	1	United Kingdom	GBR	Europe	159893425.278076	16
995	53.863475	-1.67522	-1.624151	53.990108	21637	1	United Kingdom	GBR	Europe	136102362.41626	16
995	53.863475	-1.624151	-1.548504	53.990108	21638	1	United Kingdom	GBR	Europe	201604405.994385	16
1991	53.863475	-1.548504	-1.505245	53.990108	21639	1	United Kingdom	GBR	Europe	115288180.613525	16
7961	53.990108	-1.904261	-1.505245	54.032188	21640	1	United Kingdom	GBR	Europe	354083878.762939	16
995	54.845531	-1.82271	-1.707016	54.857311	21653	1	United Kingdom	GBR	Europe	29336161.362549	16
1991	54.857311	-1.82271	-1.707016	54.88486	21654	1	United Kingdom	GBR	Europe	68639740.01709	16
3981	54.796638	-1.707016	-1.596229	54.88486	21656	1	United Kingdom	GBR	Europe	210328538.351562	16
15923	54.714775	-1.596229	-1.505245	54.88486	21657	1	United Kingdom	GBR	Europe	332677923.166748	16
3981	54.88486	-1.784935	-1.724355	55.035045	21660	1	United Kingdom	GBR	Europe	196369656.199463	16
7961	54.88486	-1.724355	-1.693468	55.035045	21661	1	United Kingdom	GBR	Europe	100119999.521973	16
15923	54.88486	-1.693468	-1.643952	55.035045	21662	1	United Kingdom	GBR	Europe	160505775.773682	16
31846	54.88486	-1.643952	-1.608088	55.035045	21663	1	United Kingdom	GBR	Europe	116252911.025635	16
31845	54.88486	-1.608088	-1.505245	54.971511	21664	1	United Kingdom	GBR	Europe	192186676.805908	16
31846	54.971511	-1.608088	-1.505245	55.035045	21665	1	United Kingdom	GBR	Europe	141178205.210205	16
3980	53.830055	-1.505245	-1.424325	54.001945	21666	1	United Kingdom	GBR	Europe	292655030.108643	16
1990	53.830055	-1.424325	-1.370463	54.001945	21667	1	United Kingdom	GBR	Europe	194797148.192383	16
995	54.504951	-1.357298	-1.237963	54.506752	21679	1	United Kingdom	GBR	Europe	4587035.741821	16
1991	54.506752	-1.357298	-1.237963	54.515125	21680	1	United Kingdom	GBR	Europe	21328169.255249	16
7962	54.515125	-1.505245	-1.237963	54.550289	21681	1	United Kingdom	GBR	Europe	200726252.558838	16
7961	54.550289	-1.505245	-1.317162	54.647888	21682	1	United Kingdom	GBR	Europe	392679707.324097	16
31845	54.797286	-1.505245	-1.424473	55.035045	21688	1	United Kingdom	GBR	Europe	414041988.570312	16
7961	54.900135	-1.424473	-1.390894	55.035045	21694	1	United Kingdom	GBR	Europe	97794154.747559	16
995	53.830055	-1.134424	-1.112696	53.943363	21700	1	United Kingdom	GBR	Europe	51763652.284912	16
1990	53.943363	-1.237963	-1.112696	53.974758	21701	1	United Kingdom	GBR	Europe	82831234.533325	16
3981	53.830055	-1.112696	-1.091527	53.974758	21702	1	United Kingdom	GBR	Europe	64429655.949707	16
7961	53.830055	-1.091527	-1.081601	53.974758	21703	1	United Kingdom	GBR	Europe	30210627.093994	16
995	53.974758	-1.237963	-1.125801	54.077381	21704	1	United Kingdom	GBR	Europe	242821185.040283	16
995	53.974758	-1.125801	-1.125696	54.077381	21705	1	United Kingdom	GBR	Europe	227316.064575	16
1990	53.974758	-1.125696	-1.109536	54.077381	21706	1	United Kingdom	GBR	Europe	34985024.78772	16
3981	53.974758	-1.109536	-1.081601	54.077381	21707	1	United Kingdom	GBR	Europe	60476897.738159	16
7961	54.449913	-1.237963	-1.184192	54.576198	21712	1	United Kingdom	GBR	Europe	144953087.445068	16
995	54.449913	-1.184192	-1.081601	54.533126	21713	1	United Kingdom	GBR	Europe	182137307.287109	16
995	54.533126	-1.184192	-1.081601	54.557941	21714	1	United Kingdom	GBR	Europe	54387139.493286	16
1991	54.557941	-1.184192	-1.081601	54.558326	21715	1	United Kingdom	GBR	Europe	844066.768921	16
3981	54.558326	-1.184192	-1.081601	54.576198	21716	1	United Kingdom	GBR	Europe	39191010.991211	16
3980	54.576198	-1.237963	-1.225885	54.682498	21717	1	United Kingdom	GBR	Europe	27484940.496338	16
1990	54.576198	-1.225885	-1.190734	54.682498	21718	1	United Kingdom	GBR	Europe	79990324.837158	16
995	54.576198	-1.190734	-1.105685	54.682498	21719	0			Europe	193539220.422729	16
7961	53.830055	-1.081601	-1.065562	53.963787	21725	1	United Kingdom	GBR	Europe	45109027.275757	16
3981	53.830055	-1.065562	-1.017578	53.963787	21726	1	United Kingdom	GBR	Europe	134953024.80188	16
1990	53.830055	-1.017578	-0.966666	53.963787	21727	1	United Kingdom	GBR	Europe	143187904.274902	16
3980	53.963787	-1.081601	-1.051754	54.264335	21730	1	United Kingdom	GBR	Europe	189641392.421631	16
1990	53.963787	-1.051754	-0.767306	54.03371	21731	1	United Kingdom	GBR	Europe	419308578.16687	16
995	54.03371	-1.051754	-0.9894	54.264335	21732	1	United Kingdom	GBR	Europe	304266990.089722	16
1991	54.010524	-0.44042	-0.418077	54.285266	21746	1	United Kingdom	GBR	Europe	129879151.68512	16
995	55.035045	-7.447854	-7.391435	55.188289	21761	1	Ireland	IRL	Europe	187314748.245117	16
995	55.79747	-4.854598	-4.746952	55.937362	21781	1	United Kingdom	GBR	Europe	332572171.253906	16
1991	55.937362	-4.854598	-4.746952	55.945701	21782	1	United Kingdom	GBR	Europe	19862610.172852	16
995	55.351837	-4.746952	-4.598299	55.439876	21784	1	United Kingdom	GBR	Europe	285572940.533203	16
1990	55.439876	-4.746952	-4.598299	55.459819	21785	0			Europe	64777766.78125	16
3981	55.459819	-4.746952	-4.598299	55.47433	21786	0			Europe	47154431.90625	16
7962	55.47433	-4.746952	-4.598299	55.557632	21787	0			Europe	271031648.098145	16
995	55.435028	-4.598299	-4.44792	55.446994	21797	1	United Kingdom	GBR	Europe	39309790.618652	16
1990	55.446994	-4.598299	-4.44792	55.492317	21798	1	United Kingdom	GBR	Europe	148999847.087891	16
1990	55.035045	-3.764034	-3.535747	55.075225	21824	1	United Kingdom	GBR	Europe	198444806.39209	16
995	55.075225	-3.764034	-3.535747	55.129924	21825	1	United Kingdom	GBR	Europe	270473224.522461	16
995	55.64151	-3.233879	-3.199495	55.871566	21849	1	United Kingdom	GBR	Europe	174200275.61377	16
7961	55.871566	-3.535747	-3.060247	55.900753	21852	1	United Kingdom	GBR	Europe	306650880.133789	16
15923	55.900753	-3.535747	-3.060247	55.931446	21853	1	United Kingdom	GBR	Europe	322722544.160156	16
31846	55.931446	-3.535747	-3.060247	55.945701	21854	1	United Kingdom	GBR	Europe	149971601.654785	16
995	55.035045	-2.087523	-1.732875	55.341949	21870	1	United Kingdom	GBR	Europe	2362661644.07666	16
995	55.035045	-1.732875	-1.73253	55.341949	21871	1	United Kingdom	GBR	Europe	2298386.758545	16
3981	55.035045	-1.73253	-1.654168	55.407806	21873	1	United Kingdom	GBR	Europe	634596842.512451	16
15923	55.035045	-1.654168	-1.575111	55.945701	21879	1	United Kingdom	GBR	Europe	1574805192.42188	16
7961	55.035045	-1.575111	-1.522477	55.945701	21880	0			Europe	1048462457.44165	16
3981	55.035045	-1.522477	-1.471686	55.945701	21881	0			Europe	1011750136.33594	16
1990	55.035045	-1.471686	-1.456345	55.945701	21882	0			Europe	305590731.45874	16
995	55.035045	-1.456345	-1.446485	55.945701	21883	0			Europe	196409921.920898	16
3981	56.078636	-3.490468	-3.432431	56.396789	21918	1	United Kingdom	GBR	Europe	411725844.151367	16
7962	55.945701	-3.371596	-3.290343	56.059402	21920	0			Europe	204745100.872559	16
995	56.233009	-3.432431	-3.402115	56.343353	21924	1	United Kingdom	GBR	Europe	74689213.220703	16
995	56.233009	-3.402115	-3.290343	56.343353	21925	1	United Kingdom	GBR	Europe	275371511.416504	16
1991	56.343353	-3.432431	-3.290343	56.396789	21926	1	United Kingdom	GBR	Europe	169886971.128418	16
31845	55.945701	-3.290343	-3.182163	55.958641	21927	1	United Kingdom	GBR	Europe	30983111.418457	16
7961	55.958641	-3.290343	-3.196998	56.058925	21928	0			Europe	207492543.650391	16
