origFID	bottom	left	right	top	value	scalerank	admin	adm0_a3	region	area_sq_m	zoom_start
993	29.318399	-101.159767	-100.47702	29.443191	996	1	United States of America	USA	North America	1211664442.67969	13
1008	31.421035	-101.159767	-99.334747	31.440219	1990	1	United States of America	USA	North America	508465670.632812	13
1009	31.440219	-101.159767	-100.478706	31.569952	995	1	United States of America	USA	North America	1284212506.42188	13
1012	31.440219	-100.450088	-99.334747	31.569952	996	1	United States of America	USA	North America	2103093351.59375	13
1013	29.443191	-99.334747	-99.080352	29.9722	995	1	United States of America	USA	North America	1920057770.46875	13
1017	29.9722	-99.147239	-98.712799	30.102396	995	1	United States of America	USA	North America	809660105.5	13
1018	30.102396	-99.334747	-98.712799	30.273725	995	1	United States of America	USA	North America	1527647445.91406	13
1020	29.443191	-98.712799	-98.647239	31.569952	15923	1	United States of America	USA	North America	2005632045.14844	13
1021	28.650939	-98.647239	-98.468498	28.964847	995	1	United States of America	USA	North America	793499458.734375	13
1022	28.964847	-98.647239	-98.468498	29.296049	995	1	United States of America	USA	North America	839828946.296875	13
1037	28.650939	-98.112014	-97.748626	28.887634	995	1	United States of America	USA	North America	1215957949.80469	13
1038	28.887634	-98.112014	-97.748626	29.344572	995	1	United States of America	USA	North America	2355276344.54687	13
1039	29.344572	-98.468498	-97.748626	29.399274	3981	1	United States of America	USA	North America	559959136.554688	13
1040	29.399274	-98.468498	-97.748626	29.453985	7961	1	United States of America	USA	North America	560352649.15625	13
1042	29.497026	-98.468498	-97.748626	29.586544	31846	1	United States of America	USA	North America	917890168.085938	13
1046	29.685308	-98.468498	-98.241798	29.957132	995	1	United States of America	USA	North America	880181459.242188	13
1058	29.586544	-97.940643	-97.748626	29.85403	995	1	United States of America	USA	North America	732885239.328125	13
1064	29.957132	-98.468498	-98.108489	30.274309	995	1	United States of America	USA	North America	1635819442.78125	13
1072	30.274309	-98.468498	-97.987976	30.46338	995	1	United States of America	USA	North America	1304897804.39844	13
1078	30.46338	-98.468498	-98.268386	30.66859	995	1	United States of America	USA	North America	591002181.632812	13
1079	30.46338	-98.268386	-97.869483	30.66859	995	1	United States of America	USA	North America	1178102978.61719	13
1081	30.66859	-98.032638	-97.869483	31.080076	995	1	United States of America	USA	North America	969310586.679688	13
1083	30.46338	-97.833183	-97.748626	31.080076	7962	1	United States of America	USA	North America	752083636	13
1089	28.650939	-97.748626	-97.005455	28.861944	995	1	United States of America	USA	North America	2216597535.55469	13
1093	29.65125	-97.748626	-97.468536	30.018199	995	1	United States of America	USA	North America	1468234600.30469	13
1094	30.018199	-97.748626	-97.468536	30.168651	995	1	United States of America	USA	North America	603555467.335938	13
1097	30.168651	-97.748626	-96.995399	30.220527	7961	1	United States of America	USA	North America	560220617.742188	13
1103	29.311511	-96.45269	-96.272422	29.81715	995	1	United States of America	USA	North America	1298623951.44531	13
1104	29.311511	-96.272422	-96.007431	29.757911	995	1	United States of America	USA	North America	1684813069.33594	13
1106	29.81715	-96.995399	-96.781654	30.220527	995	1	United States of America	USA	North America	1233965039.13281	13
1107	29.81715	-96.781654	-96.414543	30.220527	995	1	United States of America	USA	North America	2119357830.49219	13
1109	29.81715	-96.390777	-96.208961	30.089569	995	1	United States of America	USA	North America	708399174.40625	13
1110	29.81715	-96.208961	-96.007431	30.089569	995	1	United States of America	USA	North America	785209693.398438	13
1111	30.089569	-96.390777	-96.110527	30.220527	995	1	United States of America	USA	North America	525981238.703125	13
1113	28.650939	-96.007431	-95.753715	29.301609	995	1	United States of America	USA	North America	2338492220.98437	13
1114	29.301609	-96.007431	-95.753715	29.501197	995	1	United States of America	USA	North America	720288206.820312	13
1122	29.805892	-96.007431	-95.781982	30.041919	995	1	United States of America	USA	North America	760833809.625	13
1128	30.079711	-95.984359	-95.753715	30.220527	996	1	United States of America	USA	North America	465441479.8125	13
1129	28.650939	-95.753715	-95.674942	30.220527	63691	1	United States of America	USA	North America	1759363930.39063	13
1130	28.650939	-95.674942	-95.581192	30.220527	127382	1	United States of America	USA	North America	2093869326.72656	13
1131	30.220527	-97.748626	-97.694335	31.569952	127382	1	United States of America	USA	North America	1058021535.51563	13
1136	30.220527	-97.58715	-97.394439	30.443473	996	1	United States of America	USA	North America	616852169.335938	13
1142	30.635065	-97.626113	-97.394439	30.825082	996	1	United States of America	USA	North America	634635121.445312	13
1144	30.825082	-97.603851	-97.394439	31.053485	995	1	United States of America	USA	North America	691042076.164062	13
1150	31.137094	-97.694335	-97.394439	31.569952	996	1	United States of America	USA	North America	1883719045.32813	13
1153	31.035255	-97.394439	-96.710266	31.083393	1990	1	United States of America	USA	North America	476432443.398438	13
1154	30.220527	-96.710266	-96.387229	30.669042	995	1	United States of America	USA	North America	2082604918.78906	13
1156	30.724603	-96.710266	-96.387229	30.877609	995	1	United States of America	USA	North America	713075446.515625	13
1157	30.877609	-96.710266	-96.387229	31.083393	996	1	United States of America	USA	North America	960842775.171875	13
1159	31.14845	-97.394439	-97.225967	31.489362	995	1	United States of America	USA	North America	833123871.0625	13
1164	31.500679	-97.394439	-96.387229	31.569952	15923	1	United States of America	USA	North America	1014436481.64063	13
1167	30.220527	-96.242149	-96.075782	30.617807	995	1	United States of America	USA	North America	949788841.242188	13
1168	30.220527	-96.075782	-95.761665	30.617807	995	1	United States of America	USA	North America	1793293269.96094	13
1170	30.377176	-95.761665	-95.581192	30.617807	996	1	United States of America	USA	North America	624561469.515625	13
1173	30.676855	-96.387229	-95.581192	30.737041	1990	1	United States of America	USA	North America	699198272.265625	13
1176	28.650939	-95.581192	-95.393577	29.027322	995	1	United States of America	USA	North America	998960469.648438	13
1188	28.650939	-95.393577	-95.279212	29.237228	995	1	United States of America	USA	North America	949503193.109375	13
1189	29.237228	-95.393577	-95.279212	29.528421	995	1	United States of America	USA	North America	473608150.773438	13
1196	28.650939	-95.279212	-95.138114	29.416389	995	1	United States of America	USA	North America	1530761775.61719	13
1203	28.650939	-95.138114	-94.937171	29.337755	995	0			North America	1955315746.30469	13
1208	28.650939	-94.937171	-94.841575	29.403293	7961	0			North America	1019304998.8125	13
1214	29.288154	-94.776649	-94.115684	29.403293	996	0			North America	1081900062.25	13
1234	29.740306	-94.700614	-94.115684	29.89672	996	1	United States of America	USA	North America	1306773152.54688	13
1243	29.89672	-95.081092	-94.115684	30.013692	996	1	United States of America	USA	North America	1615135164.25	13
1252	30.013692	-95.103302	-94.784103	30.124467	995	1	United States of America	USA	North America	506311642.21875	13
1253	30.013692	-94.784103	-94.204544	30.124467	995	1	United States of America	USA	North America	919293196.5625	13
1267	30.72607	-95.581192	-95.456054	31.569952	996	1	United States of America	USA	North America	1529081506.29688	13
1270	30.155298	-95.38993	-95.162902	30.357152	995	1	United States of America	USA	North America	657439892.882812	13
1275	30.357152	-94.955139	-94.737457	30.807952	995	1	United States of America	USA	North America	1412536098.23438	13
1277	30.807952	-94.860954	-94.737457	31.328252	995	1	United States of America	USA	North America	929608788.25	13
1286	31.326126	-94.682037	-94.115684	31.569952	996	1	United States of America	USA	North America	2005872466.65625	13
1292	29.95561	-94.115684	-93.214447	30.043498	15923	1	United States of America	USA	North America	1133387724.46875	13
1301	30.043498	-93.701393	-93.381141	30.229269	995	1	United States of America	USA	North America	852472479.023438	13
1314	29.964962	-92.218673	-92.020118	30.138971	996	1	United States of America	USA	North America	494643451.976562	13
1315	30.138971	-93.214447	-92.020118	30.196992	15923	1	United States of America	USA	North America	993250123.359375	13
1316	30.196992	-93.214447	-92.020118	30.229269	31846	1	United States of America	USA	North America	552796980.453125	13
1319	30.229269	-93.378051	-93.316513	30.908325	1990	1	United States of America	USA	North America	601426984.5625	13
1320	30.229269	-93.316513	-93.218246	30.908325	3981	1	United States of America	USA	North America	960389117.15625	13
1322	31.062461	-94.115684	-93.999252	31.569952	995	1	United States of America	USA	North America	857095404.4375	13
1323	30.908325	-93.999252	-93.842292	31.569952	995	1	United States of America	USA	North America	1505142176.39844	13
1325	30.908325	-93.286453	-93.218246	31.569952	3981	1	United States of America	USA	North America	654059839.617188	13
1328	30.250617	-93.184059	-93.021713	30.608654	995	1	United States of America	USA	North America	835370244.046875	13
1329	30.250617	-93.021713	-92.654129	30.608654	996	1	United States of America	USA	North America	1891446267.77344	13
1330	30.608654	-93.218246	-92.654129	30.815271	995	1	United States of America	USA	North America	1679995316.21094	13
1332	31.387548	-93.218246	-92.704338	31.569952	995	1	United States of America	USA	North America	1362065612.60156	13
1335	30.239694	-92.654129	-92.409996	30.497169	995	1	United States of America	USA	North America	902814046.78125	13
1336	30.239694	-92.409996	-92.253463	30.497169	995	1	United States of America	USA	North America	578865582.21875	13
1337	30.497169	-92.654129	-92.297821	30.689098	995	1	United States of America	USA	North America	984476052.171875	13
1339	30.689098	-92.654129	-92.253463	30.774183	995	1	United States of America	USA	North America	491469568.296875	13
1346	31.328529	-92.654129	-92.429748	31.569952	996	1	United States of America	USA	North America	786876141.953125	13
1350	31.368291	-92.429748	-92.253463	31.569952	996	1	United States of America	USA	North America	516500756.265625	13
1360	30.605949	-92.253463	-92.020118	30.949886	995	1	United States of America	USA	North America	1157572793.19531	13
1361	30.949886	-92.253463	-92.020118	31.107856	995	1	United States of America	USA	North America	533066938.84375	13
1362	31.107856	-92.253463	-92.020118	31.569952	996	1	United States of America	USA	North America	1564456420.625	13
1367	29.70823	-92.020118	-91.547225	29.835088	995	1	United States of America	USA	North America	856442083.75	13
1380	29.835088	-91.544723	-91.174095	29.98841	996	1	United States of America	USA	North America	812398637.992188	13
1389	29.98841	-91.752258	-91.174095	30.121093	996	1	United States of America	USA	North America	1098290938.17188	13
1395	30.121093	-91.779632	-91.2462	30.275789	995	1	United States of America	USA	North America	1183156145.64063	13
1403	30.275789	-91.718902	-91.507774	30.484626	995	1	United States of America	USA	North America	633347611	13
1405	30.275789	-91.507774	-91.271545	30.503313	995	1	United States of America	USA	North America	772130815.15625	13
1410	30.503313	-92.020118	-91.750175	30.702651	995	1	United States of America	USA	North America	774720986.601562	13
1419	30.702651	-92.020118	-91.372528	30.798765	3980	1	United States of America	USA	North America	897498844.601562	13
1420	30.798765	-92.020118	-91.372528	30.848224	995	1	United States of America	USA	North America	462190731.21875	13
1427	30.844251	-91.372528	-91.174095	31.099506	995	1	United States of America	USA	North America	732044689.5	13
1428	31.099506	-91.372528	-91.174095	31.481773	995	1	United States of America	USA	North America	1099993847.17188	13
1430	31.502777	-92.020118	-91.174095	31.569952	15923	1	United States of America	USA	North America	826295820.0625	13
1436	29.628204	-91.174095	-90.982101	29.865129	995	1	United States of America	USA	North America	649243859.359375	13
1442	29.628204	-90.679977	-90.455947	29.865129	995	1	United States of America	USA	North America	757576287.867188	13
1444	29.865129	-91.174095	-90.836532	30.008058	995	1	United States of America	USA	North America	689937964.820312	13
1482	30.131702	-90.824356	-90.453338	30.439968	995	1	United States of America	USA	North America	1641312891.82813	13
1483	30.131702	-90.453338	-90.348907	30.439968	996	1	United States of America	USA	North America	461982832.65625	13
1484	30.439968	-91.174095	-90.348907	30.501869	127382	1	United States of America	USA	North America	734417248.265625	13
1485	30.501869	-91.174095	-90.348907	30.585285	63691	1	United States of America	USA	North America	990419308.59375	13
1500	30.926094	-91.174095	-90.943862	31.136838	995	1	United States of America	USA	North America	701687014.828125	13
1502	30.989807	-90.943862	-90.725265	31.136838	996	1	United States of America	USA	North America	464963542.039062	13
1503	31.136838	-91.174095	-91.036041	31.51902	995	1	United States of America	USA	North America	765421558.40625	13
1506	31.137256	-91.036041	-90.725265	31.569952	996	1	United States of America	USA	North America	1951330050.86719	13
1508	30.803953	-90.660285	-90.348907	31.101097	995	1	United States of America	USA	North America	1336954214.1875	13
1509	31.101097	-90.725265	-90.348907	31.187032	1990	1	United States of America	USA	North America	468280566.289062	13
1513	31.297107	-90.725265	-90.457885	31.569952	996	1	United States of America	USA	North America	1059531616.75781	13
1516	31.278879	-90.457885	-90.348907	31.569952	996	1	United States of America	USA	North America	460646355.992188	13
1518	29.240419	-90.348907	-89.974472	29.390129	995	1	United States of America	USA	North America	796679931.058594	13
1521	29.460901	-90.330177	-89.974472	29.721027	995	1	United States of America	USA	North America	1318593143.44531	13
1522	29.721027	-90.330177	-89.974472	29.816814	996	1	United States of America	USA	North America	486409287.382812	13
1532	30.046709	-90.348907	-90.046867	30.359167	995	0			North America	1353195503.21094	13
1535	30.359167	-90.348907	-89.974472	30.443294	3981	1	United States of America	USA	North America	452578389.984375	13
1537	30.494958	-90.348907	-89.974472	30.68613	995	1	United States of America	USA	North America	1030452782.26563	13
1540	31.167291	-90.348907	-89.974472	31.569952	996	1	United States of America	USA	North America	2188192479.94531	13
1556	30.327735	-89.974472	-89.750938	30.573455	996	1	United States of America	USA	North America	789562152.921875	13
1560	30.287569	-89.750938	-88.878631	30.334791	3981	0			North America	591283693.199219	13
1561	30.334791	-89.750938	-88.878631	30.394832	7961	0			North America	752206994.648438	13
1564	30.394832	-89.620361	-89.12297	30.573455	995	1	United States of America	USA	North America	1277576333.78125	13
1574	30.251668	-88.878631	-87.52008	30.274978	3981	0			North America	454347880.242188	13
1575	30.274978	-88.878631	-88.54441	30.384574	995	0			North America	525887843.232422	13
1577	30.274978	-88.523056	-87.747207	30.384574	995	1	United States of America	USA	North America	1220777740.72266	13
1592	30.384574	-88.175277	-87.906265	30.573455	995	0			North America	730615084.626953	13
1595	30.384574	-87.719985	-87.52008	30.573455	996	1	United States of America	USA	North America	542925997.695312	13
1599	30.573455	-89.851158	-89.31298	30.828762	995	1	United States of America	USA	North America	1980217269.83594	13
1600	30.828762	-89.974472	-89.68	31.301769	995	1	United States of America	USA	North America	2015060830.125	13
1601	30.828762	-89.68	-89.421409	31.301769	995	1	United States of America	USA	North America	1769528495.48438	13
1602	30.828762	-89.421409	-89.31298	31.288154	995	1	United States of America	USA	North America	720566829.734375	13
1605	31.327362	-89.974472	-89.441207	31.569952	995	1	United States of America	USA	North America	1879121803.07031	13
1610	30.573455	-89.31298	-89.144195	30.78181	995	1	United States of America	USA	North America	506706108.132812	13
1611	30.573455	-89.144195	-88.781646	30.78181	995	1	United States of America	USA	North America	1088401177.8125	13
1612	30.78181	-89.31298	-89.190528	31.280761	995	1	United States of America	USA	North America	883579332.78125	13
1616	31.280761	-89.286598	-88.781646	31.569952	996	1	United States of America	USA	North America	2120635863.86719	13
1617	30.573455	-88.781646	-88.270271	30.739028	995	1	United States of America	USA	North America	1219694537.27734	13
1620	30.739028	-88.781646	-88.239883	30.801982	1990	1	United States of America	USA	North America	491891193.304688	13
1623	30.573455	-88.239883	-88.184661	31.569952	15923	1	United States of America	USA	North America	796161982.359375	13
1632	30.573455	-87.822479	-87.52008	30.680479	996	1	United States of America	USA	North America	466070913.935547	13
1634	30.708961	-88.184661	-87.52008	30.757646	7961	1	United States of America	USA	North America	466457071.765625	13
1635	30.757646	-88.184661	-87.52008	30.851703	3981	1	United States of America	USA	North America	901840603.851562	13
1636	30.851703	-88.184661	-87.962516	31.242601	995	1	United States of America	USA	North America	1256010361.60156	13
1638	31.242601	-88.184661	-87.85717	31.569952	995	1	United States of America	USA	North America	1556525233.85156	13
1639	31.242601	-87.85717	-87.52008	31.569952	996	1	United States of America	USA	North America	1602148123.40625	13
1641	30.286624	-87.52008	-86.357635	30.325302	995	0			North America	645350228.027344	13
1643	30.341917	-87.52008	-86.357635	30.37601	3981	0			North America	569156546.742188	13
1660	30.208572	-85.86676	-85.667335	30.410158	995	1	United States of America	USA	North America	577051334.15625	13
1662	30.228349	-85.667335	-85.489791	30.410158	996	0			North America	463382484.464844	13
1663	30.410158	-87.52008	-87.015586	30.495538	15922	1	United States of America	USA	North America	619189990.824219	13
1666	30.582576	-87.52008	-87.218475	31.045902	995	1	United States of America	USA	North America	2016327741.70313	13
1668	30.608749	-87.218475	-87.015586	31.045902	996	1	United States of America	USA	North America	1279931831.77344	13
1669	31.045902	-87.52008	-87.085411	31.230857	995	1	United States of America	USA	North America	1163948767.89844	13
1671	31.230857	-87.52008	-87.22319	31.569952	995	1	United States of America	USA	North America	1461614972.99219	13
1672	31.230857	-87.22319	-87.015586	31.569952	996	1	United States of America	USA	North America	1022052325.27344	13
1674	30.454492	-87.015586	-86.848167	30.700666	995	1	United States of America	USA	North America	593220901.664062	13
1675	30.454492	-86.848167	-86.582725	30.700666	995	1	United States of America	USA	North America	940548818.109375	13
1680	31.3864	-86.955001	-86.582725	31.569952	996	1	United States of America	USA	North America	992886926.554688	13
1683	30.508329	-86.536758	-86.428375	30.796598	995	1	United States of America	USA	North America	450054105.742188	13
1684	30.410158	-86.428375	-86.131973	30.796598	995	1	United States of America	USA	North America	1649108232.03516	13
1688	30.796598	-85.897918	-85.730316	31.323419	995	1	United States of America	USA	North America	1277307233.55469	13
1689	31.323419	-85.897918	-85.730316	31.569952	996	1	United States of America	USA	North America	600183558.111328	13
1690	30.796598	-85.730316	-85.489791	31.307199	995	1	United States of America	USA	North America	1776469689.36523	13
1697	30.083101	-84.301795	-83.925025	30.394006	995	1	United States of America	USA	North America	1680218264.36328	13
1701	30.437877	-85.489791	-83.925025	30.467418	31846	1	United States of America	USA	North America	664485351.929688	13
1702	30.467418	-85.489791	-85.368873	31.185667	995	1	United States of America	USA	North America	1253315423.43359	13
1705	30.467418	-85.368873	-85.18489	31.048677	995	1	United States of America	USA	North America	1542164484.80078	13
1708	31.048677	-85.339591	-84.6968	31.219999	996	1	United States of America	USA	North America	1594312646.75	13
1709	31.219999	-85.489791	-85.392402	31.569952	3981	1	United States of America	USA	North America	494778261.396484	13
1711	31.272977	-85.392402	-85.105552	31.569952	995	1	United States of America	USA	North America	1237052118.16992	13
1712	31.219999	-85.105552	-84.959167	31.569952	995	1	United States of America	USA	North America	743699142.560547	13
1713	31.219999	-84.959167	-84.6968	31.569952	996	1	United States of America	USA	North America	1332937889.36523	13
1715	30.494127	-84.6968	-84.532218	30.732856	995	1	United States of America	USA	North America	565741395.074219	13
1720	30.732856	-84.566261	-84.315589	30.903606	995	1	United States of America	USA	North America	617616307.324219	13
1726	30.537078	-84.211647	-83.925025	30.828355	995	1	United States of America	USA	North America	1202977021.79688	13
1728	30.854576	-84.315589	-84.170555	31.223604	995	1	United States of America	USA	North America	774079269.027344	13
1730	30.854576	-84.170555	-83.925025	31.125135	995	1	United States of America	USA	North America	960279985.480469	13
1732	31.240833	-84.315589	-84.161308	31.526086	995	1	United States of America	USA	North America	638822190.46875	13
1734	31.240833	-84.161308	-83.925025	31.525358	995	1	United States of America	USA	North America	975862319.566406	13
1740	31.569952	-119.213424	-119.19561	34.209793	3981	0			North America	694096477.523438	13
1741	31.569952	-119.19561	-119.175842	34.209793	7961	0			North America	770231232.046875	13
1818	32.75024	-117.694763	-117.168701	32.82022	31846	0			North America	542636597.53125	13
1819	32.82022	-117.694763	-117.344642	33.159759	995	0			North America	1756348725.5625	13
1826	33.177291	-117.694763	-117.48146	33.384487	995	0			North America	655118526.804688	13
1880	31.569952	-117.168701	-117.032577	32.35794	995	0			North America	1566793226.50781	13
1911	31.569952	-117.032577	-116.628372	31.880619	995	0			North America	1829470640.82813	13
1916	31.569952	-116.589302	-116.260337	31.880619	996	1	Mexico	MEX	North America	1488927176.46094	13
1917	31.880619	-117.032577	-116.954734	32.481338	3980	0			North America	684662662.25	13
1918	31.880619	-116.954734	-116.87854	32.481338	1990	0			North America	670158998.070312	13
1919	31.880619	-116.87854	-116.61634	32.481338	995	1	Mexico	MEX	North America	2306161762.01563	13
1921	32.481338	-117.032577	-116.260337	32.536479	15923	1	Mexico	MEX	North America	625724582.960938	13
1926	32.536479	-116.915199	-116.788002	32.809143	995	1	United States of America	USA	North America	510570732.953125	13
1927	32.536479	-116.788002	-116.260337	32.809143	996	1	United States of America	USA	North America	2118055502.89063	13
1928	32.809143	-117.032577	-116.260337	32.863754	7961	1	United States of America	USA	North America	621986437.4375	13
1931	32.863754	-116.869125	-116.260337	33.086524	995	1	United States of America	USA	North America	2003327688.875	13
1932	33.086524	-117.032577	-116.821983	33.266181	995	1	United States of America	USA	North America	560160520.96875	13
1933	33.266181	-117.032577	-116.821983	33.682868	995	1	United States of America	USA	North America	1303664448.36719	13
1935	33.508819	-116.821983	-116.260337	33.682868	996	1	United States of America	USA	North America	1454293526.82813	13
1936	33.682868	-117.032577	-116.260337	33.765411	15923	1	United States of America	USA	North America	949724719.375	13
1942	33.94992	-117.032577	-116.819869	34.209793	996	1	United States of America	USA	North America	827032927.929688	13
1946	33.925666	-116.819869	-116.5401	34.209793	996	1	United States of America	USA	North America	1189126009.10938	13
1951	33.953788	-116.473564	-116.260337	34.209793	996	1	United States of America	USA	North America	816729717.734375	13
1956	32.632068	-116.260337	-115.405876	32.695625	7961	1	United States of America	USA	North America	799397167.125	13
1957	31.569952	-115.405876	-115.245399	32.4449	995	1	Mexico	MEX	North America	2051916450.78906	13
1959	32.4449	-115.405876	-114.777839	32.587215	995	1	Mexico	MEX	North America	1313490404.39844	13
1960	32.4449	-114.777839	-114.485275	32.587215	995	1	United States of America	USA	North America	611874788.695312	13
1961	32.587215	-115.405876	-114.485275	32.627262	3981	1	Mexico	MEX	North America	542342441.320312	13
1962	32.627262	-115.405876	-114.485275	32.695625	7962	1	Mexico	MEX	North America	926377194.320312	13
1970	33.746173	-116.260337	-116.067321	34.209793	996	1	United States of America	USA	North America	1337252517.76563	13
1971	32.695625	-116.067321	-115.581016	32.929698	995	1	United States of America	USA	North America	1678389544.50781	13
1974	32.695625	-115.546806	-115.111602	32.929698	995	1	United States of America	USA	North America	1502024127.50781	13
1975	32.929698	-116.067321	-115.521995	33.164699	995	1	United States of America	USA	North America	1894567300.85156	13
1976	32.929698	-115.521995	-115.111602	33.164699	995	1	United States of America	USA	North America	1425784133.35156	13
1983	31.569952	-114.485275	-114.455474	32.669986	995	1	Mexico	MEX	North America	479667575.875	13
1985	32.669986	-114.485275	-114.397666	33.479949	995	1	United States of America	USA	North America	1049400237.29688	13
1998	33.479949	-112.713897	-112.430282	33.621051	995	1	United States of America	USA	North America	595048008.289062	13
2000	33.479949	-112.430282	-112.375953	34.209793	3981	1	United States of America	USA	North America	591622560.054688	13
2001	33.479949	-112.375953	-112.330863	34.209793	7962	1	United States of America	USA	North America	491013293.6875	13
2002	33.479949	-112.330863	-112.245452	34.209793	15923	1	United States of America	USA	North America	930093954.929688	13
2009	31.569952	-110.97126	-110.915573	32.239799	31846	1	United States of America	USA	North America	544510237.25	13
2012	32.239799	-111.746421	-111.548332	32.878868	995	1	United States of America	USA	North America	1861282404.625	13
2014	32.892833	-112.245452	-112.052886	33.051254	995	1	United States of America	USA	North America	450615466.585938	13
2015	32.892833	-112.052886	-111.750198	33.051254	995	1	United States of America	USA	North America	708307252.3125	13
2017	32.892833	-111.742835	-111.548332	33.051254	996	1	United States of America	USA	North America	455148157.492188	13
2018	33.051254	-112.245452	-112.041511	33.23307	995	1	United States of America	USA	North America	548769145.5	13
2021	33.051254	-111.958282	-111.767608	33.23307	995	1	United States of America	USA	North America	513069995.984375	13
2025	33.23307	-112.245452	-111.548332	33.296875	15923	1	United States of America	USA	North America	659210688.382812	13
2026	32.239799	-111.548332	-110.915573	32.326168	15923	1	United States of America	USA	North America	801061660.023438	13
2027	32.326168	-111.548332	-110.915573	32.419849	7961	1	United States of America	USA	North America	869743986.140625	13
2029	32.446205	-111.548332	-111.344718	32.984844	995	1	United States of America	USA	North America	1615350070.94531	13
2045	33.296875	-111.587493	-110.915573	33.429267	996	1	United States of America	USA	North America	1319866882.75	13
2054	33.860584	-112.245452	-112.0727	34.209793	996	1	United States of America	USA	North America	902106959.195312	13
2055	33.429267	-112.0727	-111.982673	34.209793	63691	1	United States of America	USA	North America	1048130062.44531	13
2056	33.429267	-111.982673	-111.921028	34.209793	31846	1	United States of America	USA	North America	717695554.664062	13
2058	33.429267	-111.885749	-111.811813	34.209793	7961	1	United States of America	USA	North America	860792254.507812	13
2059	33.429267	-111.811813	-111.718391	34.209793	3981	1	United States of America	USA	North America	1087655999.79688	13
2060	33.429267	-111.718391	-111.660232	34.209793	1990	1	United States of America	USA	North America	677110159.1875	13
2062	34.048927	-111.660232	-110.915573	34.209793	996	1	United States of America	USA	North America	1793300945.11719	13
2064	31.569952	-110.825553	-110.765167	32.203964	1990	1	United States of America	USA	North America	558760078	13
2066	31.972715	-110.765167	-110.17292	32.203964	995	1	United States of America	USA	North America	2003200084.95312	13
2078	31.569952	-106.815628	-106.560379	31.838565	995	1	Mexico	MEX	North America	998667658.09375	13
2084	31.934577	-106.815628	-106.613342	32.175506	995	1	United States of America	USA	North America	712587817.289062	13
2122	32.874309	-106.152198	-105.941467	33.095909	995	1	United States of America	USA	North America	689884557.546875	13
2127	33.095909	-104.523643	-104.276847	33.397777	995	1	United States of America	USA	North America	1103895478.89063	13
2132	31.569952	-102.551254	-102.428535	32.442527	996	1	United States of America	USA	North America	1564852993.44531	13
2137	31.569952	-102.428535	-102.332557	31.98505	3980	1	United States of America	USA	North America	580759937.289062	13
2138	31.569952	-102.332557	-102.23748	31.98505	1990	1	United States of America	USA	North America	575308013.890625	13
2139	31.569952	-102.23748	-101.873268	31.975305	995	1	United States of America	USA	North America	2151983811.57031	13
2146	33.518928	-102.428535	-101.873268	33.576515	7961	1	United States of America	USA	North America	475446681.632812	13
2155	31.569952	-99.901809	-99.784942	31.968599	995	1	United States of America	USA	North America	679072214.078125	13
2156	31.968599	-99.901809	-99.784942	32.417743	995	1	United States of America	USA	North America	768634382.929688	13
2158	31.569952	-99.784942	-99.696762	32.455486	7961	1	United States of America	USA	North America	1141209117.73438	13
2159	32.455486	-101.873268	-101.822486	34.209793	7961	1	United States of America	USA	North America	1321435244.70313	13
2164	32.455486	-99.776405	-99.696762	34.209793	3981	1	United States of America	USA	North America	2072448253.19531	13
2166	31.569952	-98.977546	-98.43721	31.836725	995	1	United States of America	USA	North America	2099574878.89063	13
2174	32.231025	-98.085273	-97.503707	32.426013	995	1	United States of America	USA	North America	1663011168.83594	13
2175	32.426013	-98.085273	-97.77835	32.721641	995	1	United States of America	USA	North America	1334277357.45313	13
2176	32.426013	-97.77835	-97.503707	32.721641	996	1	United States of America	USA	North America	1193947460.0625	13
2178	32.721641	-98.041481	-97.776184	32.910305	995	1	United States of America	USA	North America	738023307.84375	13
2179	32.721641	-97.776184	-97.545913	32.910305	995	1	United States of America	USA	North America	640585325.578125	13
2183	32.910305	-98.534164	-98.503616	33.950511	1990	1	United States of America	USA	North America	471846185.90625	13
2190	32.989868	-97.670997	-97.503707	33.219768	996	1	United States of America	USA	North America	568954457.25	13
2195	31.569952	-97.503707	-97.324653	32.329051	995	1	United States of America	USA	North America	1985048327.85937	13
2210	31.642057	-97.324653	-97.122634	32.16138	995	1	United States of America	USA	North America	1531403855.75781	13
2211	32.16138	-97.324653	-97.122634	32.49707	995	1	United States of America	USA	North America	994541756.328125	13
2230	33.354156	-97.324653	-97.122634	33.627849	996	1	United States of America	USA	North America	821575312.890625	13
2232	33.759243	-97.324653	-97.122634	33.94104	995	1	United States of America	USA	North America	548003665.414062	13
2233	33.94104	-97.324653	-97.122634	34.175136	995	1	United States of America	USA	North America	707379235.523438	13
2237	31.569952	-97.088836	-96.805854	31.8027	995	1	United States of America	USA	North America	959158917.90625	13
2238	31.8027	-97.122634	-96.805854	32.010669	995	1	United States of America	USA	North America	961695398.773438	13
2239	32.010669	-97.122634	-96.805854	32.181713	995	1	United States of America	USA	North America	792582134.796875	13
2240	32.181713	-97.122634	-96.86782	32.400814	995	1	United States of America	USA	North America	818422249.257812	13
2267	33.377403	-97.122634	-96.805854	33.843811	995	1	United States of America	USA	North America	2198456703.42188	13
2268	33.843811	-97.122634	-96.805854	34.209793	996	1	United States of America	USA	North America	1733501413.42969	13
